"","SN","TN","trial_type","RT","MT","tgt_jump","tgt_jump_size","tgt_error","clamp","clamp_size","Hand","Hand_raw","Exp","Hand_dt","RT_dt"
"1890",3,90,0,277.978622436523,343,0,0,0,1,0,-1.16420250284834,-1.16420250284834,"Supp1",0.0182525835895593,-40.999971008301
"1891",3,91,0,113.978561401367,309,0,0,0,1,0,1.28896294385591,1.28896294385591,"Supp1",1.90884843455433,-143.400024414062
"1892",3,92,0,277.978576660156,317,0,0,0,1,0,-3.60970194561597,-3.60970194561597,"Supp1",-3.14394279862699,21.1999984741212
"1893",3,93,0,258.978614807129,342,0,0,0,1,0,-2.06428395586322,-2.06428395586322,"Supp1",-0.951593049183503,6.20001525878942
"1894",3,94,0,374.978561401367,302,0,0,0,1,0,2.10051831834483,2.10051831834483,"Supp1",2.79025974677019,114.199974060059
"1895",3,95,0,321.978584289551,314,0,0,0,1,0,3.84776986526498,3.84776986526498,"Supp1",3.53511682006767,52.400004577637
"1896",3,96,0,440.978553771973,315,0,0,0,1,0,4.09858123756692,4.09858123756692,"Supp1",3.22400453362741,105.999975585938
"1897",3,97,0,299.978591918945,391,0,0,0,1,0,4.16009785539887,4.16009785539887,"Supp1",1.73156119125639,-39.399989318848
"1898",3,98,0,349.978645324707,309,0,0,0,1,0,2.87696894649223,2.87696894649223,"Supp1",-0.539818298121336,-7.59994201660163
"1899",3,99,0,311.978530883789,305,0,0,0,1,0,2.14586542301977,2.14586542301977,"Supp1",-1.27999124252878,-33.000050354004
"1900",3,100,0,548.978630065918,334,0,0,0,1,0,1.4471733318646,1.4471733318646,"Supp1",-1.49856402700388,158.600039672852
"1901",3,101,1,569.97932434082,402,1,4,-4,1,0,2.1604327263278,2.1604327263278,"Supp1",-0.397674930292854,153.800579833984
"1902",3,102,1,324.978626251221,333,1,4,-4,1,0,NA,11.7815982374937,"Supp1",NA,-96.20012512207
"1903",3,103,1,338.978591918945,309,1,4,-4,1,0,11.7154862410685,11.7154862410685,"Supp1",7.64630090731392,-80.0001487731936
"1904",3,104,1,306.978607177734,332,1,4,-4,1,0,8.65889431917434,8.65889431917434,"Supp1",3.43332391088334,-111.000148773194
"1905",3,105,1,268.978485107422,315,1,4,-4,1,0,11.9691502928341,11.9691502928341,"Supp1",4.77892291058023,-93.0002418518064
"1906",3,106,1,315.978492736816,323,1,4,-4,1,0,14.216915396112,14.216915396112,"Supp1",4.47273960100865,4.79993209838841
"1907",3,107,1,256.978538513184,347,1,4,-4,1,0,13.9936574986013,13.9936574986013,"Supp1",1.88283674904325,-40.6000045776362
"1908",3,108,1,315.97859954834,315,1,4,-4,1,0,15.5159859305998,15.5159859305998,"Supp1",2.64506524313549,23.0000549316408
"1909",3,109,1,292.978485107422,334,1,4,-4,1,0,16.659909413589,16.659909413589,"Supp1",2.18878570724176,2.79996490478521
"1910",3,110,1,267.978561401367,328,1,4,-4,1,0,19.9241339819981,19.9241339819981,"Supp1",3.86201353781806,-21.9999740600588
"1911",3,111,1,266.978698730469,293,1,4,-4,1,0,24.8750878894896,24.8750878894896,"Supp1",6.68133294663404,-13.1998779296874
"1912",3,112,1,280.978538513184,328,1,4,-4,1,0,14.1707973334964,14.1707973334964,"Supp1",-4.05838557633818,-4.00003814697243
"1913",3,113,1,457.978485107422,285,1,4,-4,1,0,13.5228601977945,13.5228601977945,"Supp1",-4.30769756547902,144.599931335449
"1914",3,114,1,304.978637695312,324,1,4,-4,1,0,14.5834987268663,14.5834987268663,"Supp1",-2.83177689906268,-10.7999465942388
"1915",3,115,1,270.978538513184,326,1,4,-4,1,0,14.11486581203,14.11486581203,"Supp1",-2.13855617990536,-45.4000411987302
"1916",3,116,1,298.978565216064,276,1,4,-4,1,0,10.842102468422,10.842102468422,"Supp1",-2.60472243929984,-23.7999877929692
